SALE_ID,SALE_DATE,CUSTOMER_ID,PRODUCT_ID,QUANTITY,SALE_CATEGORY,BRANCH
1525,2021/02/10,10210.0,40,1,Loja                ,101
1526,2021/04/08,78406.0,13069,1,E-COMMERCE          ,101
1527,2021/02/10,47784.0,3826,1,Loja                ,101
1527,2021/02/10,47784.0,12994,1,Loja                ,101
1528,2021/02/10,50121.0,4924,3,Loja                ,101
1528,2021/02/10,50121.0,13012,1,Loja                ,101
1529,2021/04/08,74916.0,13295,1,E-COMMERCE          ,101
1529,2021/04/08,74916.0,4620,1,E-COMMERCE          ,101
1530,2021/02/10,69192.0,34641,2,Loja                ,101
1530,2021/02/10,69192.0,10392,1,Loja                ,101
1531,2021/04/08,78407.0,18996,1,E-COMMERCE          ,101
1532,2021/02/10,3891.0,13030,1,Loja                ,101
1533,2021/04/08,77885.0,13075,1,E-COMMERCE          ,101
1534,2021/02/10,72201.0,17674,1,Loja                ,101
1534,2021/02/10,72201.0,13216,2,Loja                ,101
1534,2021/02/10,72201.0,24647,1,Loja                ,101
1534,2021/02/10,72201.0,21883,1,Loja                ,101
1535,2021/04/08,46652.0,13093,1,E-COMMERCE          ,101
1536,2021/04/08,74497.0,4016,1,E-COMMERCE          ,101
1536,2021/04/08,74497.0,34640,2,E-COMMERCE          ,101
1537,2021/04/08,77884.0,17713,2,E-COMMERCE          ,101
1538,2021/02/10,10484.0,8791,1,Loja                ,101
1539,2021/04/08,34373.0,1554,1,E-COMMERCE          ,101
1540,2021/02/10,61404.0,13008,1,Loja                ,101
1541,2021/04/08,16076.0,27017,1,E-COMMERCE          ,101
1541,2021/04/08,16076.0,463,1,E-COMMERCE          ,101
1542,2021/02/11,71757.0,8792,2,Loja                ,101
1543,2021/04/08,27637.0,3293,1,E-COMMERCE          ,101
1544,2021/02/11,71759.0,32599,1,Loja                ,101
1545,2021/04/08,12438.0,3995,1,E-COMMERCE          ,101
1546,2021/02/11,64455.0,17181,1,Loja                ,101
1546,2021/02/11,64455.0,3996,1,Loja                ,101
1546,2021/02/11,64455.0,12723,1,Loja                ,101
1546,2021/02/11,64455.0,8207,1,Loja                ,101
1546,2021/02/11,64455.0,28307,1,Loja                ,101
1546,2021/02/11,64455.0,24433,1,Loja                ,101
1546,2021/02/11,64455.0,37144,1,Loja                ,101
1546,2021/02/11,64455.0,26647,1,Loja                ,101
1546,2021/02/11,64455.0,10227,1,Loja                ,101
1546,2021/02/11,64455.0,21882,1,Loja                ,101
1546,2021/02/11,64455.0,11895,1,Loja                ,101
1546,2021/02/11,64455.0,15145,1,Loja                ,101
1547,2021/04/08,77934.0,4079,1,E-COMMERCE          ,101
1548,2021/04/08,76199.0,5258,1,E-COMMERCE          ,101
1548,2021/04/08,76199.0,17480,1,E-COMMERCE          ,101
1549,2021/04/08,39566.0,13014,1,E-COMMERCE          ,101
1550,2021/04/08,77182.0,7964,1,E-COMMERCE          ,101
1550,2021/04/08,77182.0,7978,1,E-COMMERCE          ,101
1551,2021/02/11,71250.0,17437,1,Loja                ,101
1551,2021/02/11,71250.0,32334,1,Loja                ,101
1551,2021/02/11,71250.0,32287,1,Loja                ,101
1552,2021/04/08,54016.0,21561,1,E-COMMERCE          ,101
1553,2021/02/11,54827.0,7889,1,Loja                ,101
1554,2021/04/08,69125.0,3329,1,E-COMMERCE          ,101
1555,2021/02/11,71760.0,8590,4,Loja                ,101
1556,2021/04/08,52507.0,13014,1,E-COMMERCE          ,101
1556,2021/04/08,52507.0,17151,3,E-COMMERCE          ,101
1556,2021/04/08,52507.0,3394,1,E-COMMERCE          ,101
1556,2021/04/08,52507.0,36630,1,E-COMMERCE          ,101
1557,2021/02/11,37875.0,13012,1,Loja                ,101
1557,2021/02/11,37875.0,3373,1,Loja                ,101
1558,2021/04/09,5669.0,41,1,E-COMMERCE          ,101
1558,2021/04/09,5669.0,32308,1,E-COMMERCE          ,101
1559,2021/02/11,3882.0,5559,1,Loja                ,101
1559,2021/02/11,3882.0,8826,1,Loja                ,101
1559,2021/02/11,3882.0,35247,1,Loja                ,101
1559,2021/02/11,3882.0,18415,1,Loja                ,101
1560,2021/04/09,45659.0,17627,5,E-COMMERCE          ,101
1561,2021/02/11,19049.0,13065,1,Loja                ,101
1562,2021/04/09,73372.0,13784,1,E-COMMERCE          ,101
1562,2021/04/09,73372.0,31670,1,E-COMMERCE          ,101
1563,2021/02/11,55591.0,18432,1,Loja                ,101
1563,2021/02/11,55591.0,35648,1,Loja                ,101
1563,2021/02/11,55591.0,4826,1,Loja                ,101
1564,2021/04/09,76947.0,8794,1,E-COMMERCE          ,101
1564,2021/04/09,76947.0,34641,1,E-COMMERCE          ,101
1565,2021/02/11,33863.0,17151,1,Loja                ,101
1565,2021/02/11,33863.0,32046,1,Loja                ,101
1565,2021/02/11,33863.0,8792,1,Loja                ,101
1566,2021/04/09,42624.0,8800,2,E-COMMERCE          ,101
1566,2021/04/09,42624.0,11222,1,E-COMMERCE          ,101
1567,2021/02/11,71238.0,17211,1,Loja                ,101
1567,2021/02/11,71238.0,12304,1,Loja                ,101
1568,2021/04/09,76099.0,32363,3,E-COMMERCE          ,101
1568,2021/04/09,76099.0,16098,1,E-COMMERCE          ,101
1569,2021/04/09,76946.0,299,1,E-COMMERCE          ,101
1569,2021/04/09,76946.0,4615,1,E-COMMERCE          ,101
1569,2021/04/09,76946.0,30487,1,E-COMMERCE          ,101
1570,2021/04/09,67507.0,17708,1,E-COMMERCE          ,101
1570,2021/04/09,67507.0,3968,1,E-COMMERCE          ,101
1570,2021/04/09,67507.0,4315,1,E-COMMERCE          ,101
1571,2021/04/09,9248.0,42,1,E-COMMERCE          ,101
1571,2021/04/09,9248.0,15790,1,E-COMMERCE          ,101
1572,2021/04/09,5155.0,13098,1,E-COMMERCE          ,101
1572,2021/04/09,5155.0,3932,5,E-COMMERCE          ,101
1572,2021/04/09,5155.0,34640,1,E-COMMERCE          ,101
1573,2021/04/09,76978.0,21661,1,E-COMMERCE          ,101
1574,2021/04/09,76961.0,13081,1,E-COMMERCE          ,101
1574,2021/04/09,76961.0,15126,1,E-COMMERCE          ,101
1575,2021/04/09,74935.0,11365,1,E-COMMERCE          ,101
1576,2021/04/09,79761.0,32334,1,E-COMMERCE          ,101
1577,2021/04/09,76116.0,11370,1,E-COMMERCE          ,101
1577,2021/04/09,76116.0,3995,1,E-COMMERCE          ,101
1577,2021/04/09,76116.0,12722,1,E-COMMERCE          ,101
1578,2021/04/09,79762.0,34640,1,E-COMMERCE          ,101
1578,2021/04/09,79762.0,10392,1,E-COMMERCE          ,101
1579,2021/04/09,74317.0,32532,2,E-COMMERCE          ,101
1580,2021/04/09,76974.0,3969,1,E-COMMERCE          ,101
1580,2021/04/09,76974.0,8967,1,E-COMMERCE          ,101
1580,2021/04/09,76974.0,12723,1,E-COMMERCE          ,101
1580,2021/04/09,76974.0,21692,1,E-COMMERCE          ,101
1581,2021/04/09,79766.0,3368,1,E-COMMERCE          ,101
1582,2021/04/09,78325.0,17677,1,E-COMMERCE          ,101
1582,2021/04/09,78325.0,17850,1,E-COMMERCE          ,101
1582,2021/04/09,78325.0,31995,1,E-COMMERCE          ,101
1582,2021/04/09,78325.0,478,1,E-COMMERCE          ,101
1583,2021/04/09,79785.0,13072,1,E-COMMERCE          ,101
1583,2021/04/09,79785.0,4123,1,E-COMMERCE          ,101
1584,2021/04/09,78090.0,12989,1,E-COMMERCE          ,101
1584,2021/04/09,78090.0,17141,1,E-COMMERCE          ,101
1584,2021/04/09,78090.0,28278,3,E-COMMERCE          ,101
1584,2021/04/09,78090.0,26171,1,E-COMMERCE          ,101
1584,2021/04/09,78090.0,18986,1,E-COMMERCE          ,101
1585,2021/04/09,79794.0,28397,1,E-COMMERCE          ,101
1586,2021/04/10,78380.0,22568,1,E-COMMERCE          ,101
1586,2021/04/10,78380.0,32432,1,E-COMMERCE          ,101
1587,2021/04/10,44676.0,18432,1,E-COMMERCE          ,101
1588,2021/04/10,39786.0,8971,1,E-COMMERCE          ,101
1588,2021/04/10,39786.0,8016,1,E-COMMERCE          ,101
1588,2021/04/10,39786.0,19576,1,E-COMMERCE          ,101
1589,2021/02/12,61451.0,37223,1,Loja                ,101
1589,2021/02/12,61451.0,3375,1,Loja                ,101
1589,2021/02/12,61451.0,3468,1,Loja                ,101
1590,2021/04/10,53853.0,11366,1,E-COMMERCE          ,101
1591,2021/02/12,70766.0,2240,1,Loja                ,101
1592,2021/04/10,32271.0,4065,1,E-COMMERCE          ,101
1592,2021/04/10,32271.0,9536,1,E-COMMERCE          ,101
1593,2021/04/10,78885.0,22072,1,E-COMMERCE          ,101
1594,2021/04/10,60009.0,8227,1,E-COMMERCE          ,101
1595,2021/04/10,78437.0,24061,1,E-COMMERCE          ,101
1595,2021/04/10,78437.0,11896,1,E-COMMERCE          ,101
1596,2021/04/10,15252.0,13069,1,E-COMMERCE          ,101
1597,2021/02/12,68135.0,13035,1,Loja                ,101
1597,2021/02/12,68135.0,36053,1,Loja                ,101
1598,2021/04/10,33937.0,13003,1,E-COMMERCE          ,101
1598,2021/04/10,33937.0,42,1,E-COMMERCE          ,101
1598,2021/04/10,33937.0,7063,1,E-COMMERCE          ,101
1598,2021/04/10,33937.0,26966,1,E-COMMERCE          ,101
1599,2021/04/10,78443.0,12992,1,E-COMMERCE          ,101
1599,2021/04/10,78443.0,27787,1,E-COMMERCE          ,101
1600,2021/04/10,78436.0,17699,1,E-COMMERCE          ,101
1601,2021/04/10,34678.0,28397,1,E-COMMERCE          ,101
1602,2021/04/11,31138.0,8774,1,E-COMMERCE          ,101
1603,2021/02/12,37832.0,17164,2,Loja                ,101
1603,2021/02/12,37832.0,36638,6,Loja                ,101
1603,2021/02/12,37832.0,36640,4,Loja                ,101
1603,2021/02/12,37832.0,32212,1,Loja                ,101
1603,2021/02/12,37832.0,7332,4,Loja                ,101
1604,2021/04/11,79849.0,12973,1,E-COMMERCE          ,101
1605,2021/04/11,77785.0,23243,1,E-COMMERCE          ,101
1606,2021/04/11,5016.0,4308,1,E-COMMERCE          ,101
1607,2021/04/12,78467.0,5632,2,E-COMMERCE          ,101
1607,2021/04/12,78467.0,32532,1,E-COMMERCE          ,101
1607,2021/04/12,78467.0,14436,1,E-COMMERCE          ,101
1608,2021/02/12,71774.0,8970,1,Loja                ,101
1608,2021/02/12,71774.0,3399,1,Loja                ,101
1609,2021/04/12,79408.0,18307,1,E-COMMERCE          ,101
1610,2021/02/12,72307.0,4026,1,Loja                ,101
1610,2021/02/12,72307.0,4314,1,Loja                ,101
1611,2021/04/12,32586.0,13082,1,E-COMMERCE          ,101
1611,2021/04/12,32586.0,13084,1,E-COMMERCE          ,101
1611,2021/04/12,32586.0,8970,1,E-COMMERCE          ,101
1612,2021/02/12,37255.0,17151,1,Loja                ,101
1612,2021/02/12,37255.0,30270,1,Loja                ,101
1612,2021/02/12,37255.0,13081,1,Loja                ,101
1613,2021/04/12,78479.0,4926,1,E-COMMERCE          ,101
1613,2021/04/12,78479.0,21716,1,E-COMMERCE          ,101
1614,2021/02/12,32886.0,18432,1,Loja                ,101
1614,2021/02/12,32886.0,3426,1,Loja                ,101
1614,2021/02/12,32886.0,8720,1,Loja                ,101
1615,2021/04/12,10192.0,23234,4,E-COMMERCE          ,101
1616,2021/02/12,71781.0,13012,1,Loja                ,101
1617,2021/04/12,79397.0,4008,1,E-COMMERCE          ,101
1617,2021/04/12,79397.0,19576,1,E-COMMERCE          ,101
1618,2021/04/12,78471.0,4811,1,E-COMMERCE          ,101
1619,2021/04/12,40698.0,41,1,E-COMMERCE          ,101
1619,2021/04/12,40698.0,4971,1,E-COMMERCE          ,101
1619,2021/04/12,40698.0,21692,1,E-COMMERCE          ,101
1620,2021/02/13,71309.0,28397,1,Loja                ,101
1621,2021/04/12,74670.0,8227,1,E-COMMERCE          ,101
1622,2021/04/12,42462.0,4068,1,E-COMMERCE          ,101
1622,2021/04/12,42462.0,341,1,E-COMMERCE          ,101
1622,2021/04/12,42462.0,15909,1,E-COMMERCE          ,101
1622,2021/04/12,42462.0,15552,1,E-COMMERCE          ,101
1623,2021/04/12,10481.0,3424,1,E-COMMERCE          ,101
1623,2021/04/12,10481.0,3426,1,E-COMMERCE          ,101
1623,2021/04/12,10481.0,3445,4,E-COMMERCE          ,101
1623,2021/04/12,10481.0,8227,2,E-COMMERCE          ,101
1624,2021/02/13,59195.0,17796,1,Loja                ,101
1625,2021/04/12,79826.0,35260,1,E-COMMERCE          ,101
1626,2021/02/13,47491.0,36287,1,Loja                ,101
1626,2021/02/13,47491.0,36640,3,Loja                ,101
1627,2021/04/12,48300.0,8576,1,E-COMMERCE          ,101
1627,2021/04/12,48300.0,22765,1,E-COMMERCE          ,101
1627,2021/04/12,48300.0,25999,1,E-COMMERCE          ,101
1627,2021/04/12,48300.0,32594,1,E-COMMERCE          ,101
1627,2021/04/12,48300.0,30262,1,E-COMMERCE          ,101
1628,2021/02/13,33510.0,3472,1,Loja                ,101
1628,2021/02/13,33510.0,12723,1,Loja                ,101
1628,2021/02/13,33510.0,32248,1,Loja                ,101
1629,2021/04/12,63523.0,60,1,E-COMMERCE          ,101
1630,2021/02/13,70833.0,17173,1,Loja                ,101
1630,2021/02/13,70833.0,2457,1,Loja                ,101
1630,2021/02/13,70833.0,2240,1,Loja                ,101
1630,2021/02/13,70833.0,7415,1,Loja                ,101
1631,2021/04/12,56492.0,34639,1,E-COMMERCE          ,101
1631,2021/04/12,56492.0,6276,1,E-COMMERCE          ,101
1632,2021/02/13,42922.0,21695,1,Loja                ,101
1633,2021/04/12,78484.0,12989,1,E-COMMERCE          ,101
1634,2021/02/13,37836.0,4061,1,Loja                ,101
1635,2021/04/12,78978.0,3394,1,E-COMMERCE          ,101
1636,2021/02/13,70843.0,13137,1,Loja                ,101
1637,2021/04/12,54139.0,21618,2,E-COMMERCE          ,101
1638,2021/04/12,78964.0,22059,1,E-COMMERCE          ,101
1639,2021/02/13,53801.0,7968,1,Loja                ,101
1639,2021/02/13,53801.0,7976,1,Loja                ,101
1640,2021/04/12,4353.0,8806,1,E-COMMERCE          ,101
1640,2021/04/12,4353.0,6443,1,E-COMMERCE          ,101
1641,2021/04/12,78518.0,9119,1,E-COMMERCE          ,101
1642,2021/02/15,35457.0,3432,1,Loja                ,101
1642,2021/02/15,35457.0,21566,1,Loja                ,101
1643,2021/04/12,6636.0,13072,1,E-COMMERCE          ,101
1644,2021/02/15,70869.0,5258,1,Loja                ,101
1645,2021/04/12,36814.0,13070,1,E-COMMERCE          ,101
1646,2021/02/15,,3834,1,Loja                ,101
1647,2021/04/13,79872.0,24061,1,E-COMMERCE          ,101
1648,2021/02/15,70819.0,10581,1,Loja                ,101
1649,2021/04/13,43607.0,8705,1,E-COMMERCE          ,101
1649,2021/04/13,43607.0,19576,2,E-COMMERCE          ,101
1650,2021/02/15,55970.0,25693,1,Loja                ,101
1651,2021/04/13,77871.0,26171,1,E-COMMERCE          ,101
1652,2021/02/15,48307.0,3822,1,Loja                ,101
1653,2021/04/13,32374.0,35246,1,E-COMMERCE          ,101
1654,2021/02/15,26748.0,5945,1,Loja                ,101
1655,2021/04/13,11324.0,20073,1,E-COMMERCE          ,101
1656,2021/04/13,78538.0,18978,1,E-COMMERCE          ,101
1657,2021/04/13,21894.0,12984,1,E-COMMERCE          ,101
1658,2021/04/13,70189.0,55,1,E-COMMERCE          ,101
1659,2021/04/13,33532.0,8745,1,E-COMMERCE          ,101
1660,2021/04/13,79439.0,3407,2,E-COMMERCE          ,101
1661,2021/04/13,79419.0,8955,1,E-COMMERCE          ,101
1661,2021/04/13,79419.0,26120,1,E-COMMERCE          ,101
1662,2021/04/13,79466.0,16798,1,E-COMMERCE          ,101
1663,2021/04/13,76703.0,17706,1,E-COMMERCE          ,101
1663,2021/04/13,76703.0,3982,1,E-COMMERCE          ,101
1664,2021/04/13,40547.0,24166,1,E-COMMERCE          ,101
1664,2021/04/13,40547.0,23251,1,E-COMMERCE          ,101
1664,2021/04/13,40547.0,30271,1,E-COMMERCE          ,101
1665,2021/04/13,79886.0,11400,1,E-COMMERCE          ,101
1665,2021/04/13,79886.0,16818,1,E-COMMERCE          ,101
1665,2021/04/13,79886.0,26137,1,E-COMMERCE          ,101
1665,2021/04/13,79886.0,34727,1,E-COMMERCE          ,101
1665,2021/04/13,79886.0,30850,1,E-COMMERCE          ,101
1665,2021/04/13,79886.0,18977,1,E-COMMERCE          ,101
1666,2021/04/13,75859.0,12989,1,E-COMMERCE          ,101
1666,2021/04/13,75859.0,26295,2,E-COMMERCE          ,101
1666,2021/04/13,75859.0,16918,1,E-COMMERCE          ,101
1667,2021/04/14,79004.0,9616,1,E-COMMERCE          ,101
1667,2021/04/14,79004.0,31918,1,E-COMMERCE          ,101
1667,2021/04/14,79004.0,34640,1,E-COMMERCE          ,101
1668,2021/04/14,78539.0,21260,1,E-COMMERCE          ,101
1669,2021/04/14,79025.0,3373,1,E-COMMERCE          ,101
1670,2021/04/14,78548.0,24108,1,E-COMMERCE          ,101
1670,2021/04/14,78548.0,3885,1,E-COMMERCE          ,101
1671,2021/04/14,79017.0,31,1,E-COMMERCE          ,101
1671,2021/04/14,79017.0,34639,1,E-COMMERCE          ,101
1671,2021/04/14,79017.0,6276,1,E-COMMERCE          ,101
1672,2021/04/14,57981.0,13078,1,E-COMMERCE          ,101
1673,2021/04/14,8153.0,23247,1,E-COMMERCE          ,101
1674,2021/04/14,78562.0,4308,1,E-COMMERCE          ,101
1674,2021/04/14,78562.0,23252,1,E-COMMERCE          ,101
1675,2021/04/14,19684.0,3428,1,E-COMMERCE          ,101
1676,2021/04/14,44528.0,12723,1,E-COMMERCE          ,101
1677,2021/04/14,46510.0,4911,1,E-COMMERCE          ,101
1678,2021/02/15,40730.0,8826,1,Loja                ,101
1678,2021/02/15,40730.0,3443,3,Loja                ,101
1679,2021/04/14,14119.0,17495,1,E-COMMERCE          ,101
1679,2021/04/14,14119.0,17498,1,E-COMMERCE          ,101
1679,2021/04/14,14119.0,18432,1,E-COMMERCE          ,101
1680,2021/02/15,11619.0,13993,1,Loja                ,101
1680,2021/02/15,11619.0,15558,1,Loja                ,101
1681,2021/04/14,74362.0,8786,1,E-COMMERCE          ,101
1682,2021/04/14,78565.0,7256,1,E-COMMERCE          ,101
1683,2021/04/14,27015.0,3312,1,E-COMMERCE          ,101
1683,2021/04/14,27015.0,416,1,E-COMMERCE          ,101
1684,2021/04/14,79931.0,26082,1,E-COMMERCE          ,101
1685,2021/04/14,70131.0,52,1,E-COMMERCE          ,101
1686,2021/04/14,34843.0,3296,1,E-COMMERCE          ,101
1687,2021/04/14,79932.0,4226,1,E-COMMERCE          ,101
1687,2021/04/14,79932.0,18147,1,E-COMMERCE          ,101
1688,2021/04/15,44293.0,457,4,E-COMMERCE          ,101
1688,2021/04/15,44293.0,2478,4,E-COMMERCE          ,101
1688,2021/04/15,44293.0,34641,4,E-COMMERCE          ,101
1689,2021/04/15,59404.0,21556,1,E-COMMERCE          ,101
1690,2021/04/15,33818.0,3437,1,E-COMMERCE          ,101
1691,2021/04/15,79965.0,20071,1,E-COMMERCE          ,101
1692,2021/02/16,11229.0,31653,1,Loja                ,101
1692,2021/02/16,11229.0,27794,1,Loja                ,101
1693,2021/04/15,3156.0,13014,1,E-COMMERCE          ,101
1693,2021/04/15,3156.0,13015,1,E-COMMERCE          ,101
1694,2021/02/16,70882.0,13338,1,Loja                ,101
1695,2021/04/15,37827.0,5753,1,E-COMMERCE          ,101
1696,2021/02/16,70881.0,21618,2,Loja                ,101
1697,2021/04/15,79484.0,17546,5,E-COMMERCE          ,101
1697,2021/04/15,79484.0,34639,2,E-COMMERCE          ,101
1697,2021/04/15,79484.0,1082,1,E-COMMERCE          ,101
1698,2021/02/16,,19341,1,Loja                ,101
1699,2021/04/15,45659.0,13042,1,E-COMMERCE          ,101
1700,2021/04/15,5983.0,19754,1,E-COMMERCE          ,101
1701,2021/04/15,29236.0,18489,1,E-COMMERCE          ,101
1701,2021/04/15,29236.0,7632,1,E-COMMERCE          ,101
1702,2021/04/15,79488.0,7256,1,E-COMMERCE          ,101
1703,2021/04/15,47489.0,21677,1,E-COMMERCE          ,101
1704,2021/04/15,63134.0,32281,1,E-COMMERCE          ,101
1705,2021/04/15,29560.0,8764,1,E-COMMERCE          ,101
1705,2021/04/15,29560.0,28042,1,E-COMMERCE          ,101
1706,2021/02/16,9390.0,18688,1,Loja                ,101
1707,2021/04/15,21371.0,12975,1,E-COMMERCE          ,101
1708,2021/04/15,79514.0,17438,1,E-COMMERCE          ,101
1709,2021/04/15,76248.0,3991,1,E-COMMERCE          ,101
1710,2021/04/15,32872.0,3400,1,E-COMMERCE          ,101
1711,2021/04/15,30871.0,8577,2,E-COMMERCE          ,101
1711,2021/04/15,30871.0,12723,1,E-COMMERCE          ,101
1712,2021/04/15,32485.0,3459,1,E-COMMERCE          ,101
1713,2021/04/15,8551.0,3407,2,E-COMMERCE          ,101
1714,2021/04/15,21813.0,12973,1,E-COMMERCE          ,101
1714,2021/04/15,21813.0,3652,1,E-COMMERCE          ,101
1714,2021/04/15,21813.0,24407,1,E-COMMERCE          ,101
1715,2021/04/16,74935.0,4006,1,E-COMMERCE          ,101
1716,2021/04/16,78596.0,3403,1,E-COMMERCE          ,101
1716,2021/04/16,78596.0,3407,5,E-COMMERCE          ,101
1716,2021/04/16,78596.0,37266,1,E-COMMERCE          ,101
1716,2021/04/16,78596.0,31261,1,E-COMMERCE          ,101
1717,2021/04/16,15069.0,4030,1,E-COMMERCE          ,101
1717,2021/04/16,15069.0,8828,1,E-COMMERCE          ,101
1718,2021/04/16,8181.0,36794,1,E-COMMERCE          ,101
1719,2021/04/16,76083.0,15379,1,E-COMMERCE          ,101
1720,2021/04/16,78605.0,33,1,E-COMMERCE          ,101
1720,2021/04/16,78605.0,56,1,E-COMMERCE          ,101
1721,2021/04/16,74803.0,17709,1,E-COMMERCE          ,101
1722,2021/04/16,78607.0,4950,1,E-COMMERCE          ,101
1723,2021/04/16,78606.0,51,1,E-COMMERCE          ,101
1723,2021/04/16,78606.0,26134,1,E-COMMERCE          ,101
1724,2021/04/16,37467.0,13085,1,E-COMMERCE          ,101
1725,2021/04/16,7682.0,52,1,E-COMMERCE          ,101
1725,2021/04/16,7682.0,8707,1,E-COMMERCE          ,101
1726,2021/04/16,51496.0,965,1,E-COMMERCE          ,101
1727,2021/04/16,78630.0,32287,2,E-COMMERCE          ,101
1728,2021/04/16,78636.0,8227,1,E-COMMERCE          ,101
1728,2021/04/16,78636.0,36974,1,E-COMMERCE          ,101
1729,2021/04/16,53994.0,15372,1,E-COMMERCE          ,101
1730,2021/04/16,33336.0,11784,1,E-COMMERCE          ,101
1731,2021/04/16,79974.0,300,2,E-COMMERCE          ,101
1732,2021/04/16,71443.0,3988,1,E-COMMERCE          ,101
1733,2021/04/16,54508.0,52,1,E-COMMERCE          ,101
1734,2021/04/16,2588.0,5571,1,E-COMMERCE          ,101
1735,2021/04/16,52645.0,3488,6,E-COMMERCE          ,101
1736,2021/04/16,51249.0,31702,1,E-COMMERCE          ,101
1737,2021/04/16,26992.0,13069,1,E-COMMERCE          ,101
1738,2021/04/16,80006.0,3399,1,E-COMMERCE          ,101
1739,2021/04/16,80007.0,40,1,E-COMMERCE          ,101
1740,2021/04/16,67005.0,13095,2,E-COMMERCE          ,101
1740,2021/04/16,67005.0,17151,2,E-COMMERCE          ,101
1740,2021/04/16,67005.0,7193,3,E-COMMERCE          ,101
1741,2021/04/16,63478.0,18217,1,E-COMMERCE          ,101
1742,2021/04/17,80024.0,17138,1,E-COMMERCE          ,101
1742,2021/04/17,80024.0,4036,1,E-COMMERCE          ,101
1742,2021/04/17,80024.0,3834,1,E-COMMERCE          ,101
1742,2021/04/17,80024.0,12721,1,E-COMMERCE          ,101
1742,2021/04/17,80024.0,20791,1,E-COMMERCE          ,101
1743,2021/04/17,11788.0,23730,2,E-COMMERCE          ,101
1744,2021/04/17,79564.0,32334,1,E-COMMERCE          ,101
1745,2021/04/17,69374.0,42,1,E-COMMERCE          ,101
1746,2021/04/17,79571.0,20058,1,E-COMMERCE          ,101
1747,2021/04/17,28965.0,36723,1,E-COMMERCE          ,101
1748,2021/04/17,79101.0,51,2,E-COMMERCE          ,101
1749,2021/04/17,79578.0,17223,1,E-COMMERCE          ,101
1749,2021/04/17,79578.0,30271,1,E-COMMERCE          ,101
1750,2021/04/17,39259.0,8981,1,E-COMMERCE          ,101
1750,2021/04/17,39259.0,16818,1,E-COMMERCE          ,101
1750,2021/04/17,39259.0,37210,1,E-COMMERCE          ,101
1751,2021/04/17,46032.0,3458,1,E-COMMERCE          ,101
1752,2021/04/17,49880.0,50,1,E-COMMERCE          ,101
1753,2021/04/17,79100.0,5504,1,E-COMMERCE          ,101
1754,2021/04/17,55111.0,35155,1,E-COMMERCE          ,101
1755,2021/04/18,78696.0,19707,2,E-COMMERCE          ,101
1756,2021/04/18,80030.0,12978,1,E-COMMERCE          ,101
1757,2021/04/18,80031.0,15908,1,E-COMMERCE          ,101
1758,2021/04/18,77094.0,16818,1,E-COMMERCE          ,101
1759,2021/04/18,79586.0,28042,1,E-COMMERCE          ,101
1760,2021/04/19,79605.0,13295,1,E-COMMERCE          ,101
1760,2021/04/19,79605.0,13136,1,E-COMMERCE          ,101
1761,2021/04/19,8551.0,3407,2,E-COMMERCE          ,101
1762,2021/04/19,79626.0,12986,1,E-COMMERCE          ,101
1762,2021/04/19,79626.0,55,1,E-COMMERCE          ,101
1763,2021/04/19,79627.0,51,1,E-COMMERCE          ,101
1763,2021/04/19,79627.0,34506,1,E-COMMERCE          ,101
1764,2021/04/19,72508.0,3472,1,E-COMMERCE          ,101
1765,2021/04/19,65721.0,17726,1,E-COMMERCE          ,101
1765,2021/04/19,65721.0,3474,1,E-COMMERCE          ,101
1765,2021/04/19,65721.0,3477,1,E-COMMERCE          ,101
1766,2021/04/19,79158.0,13079,1,E-COMMERCE          ,101
1767,2021/04/19,79170.0,28397,4,E-COMMERCE          ,101
1768,2021/04/19,57674.0,3330,1,E-COMMERCE          ,101
1769,2021/02/25,,35897,1,Loja                ,101
1770,2021/04/19,78707.0,3312,1,E-COMMERCE          ,101
1771,2021/04/19,77184.0,12989,1,E-COMMERCE          ,101
1771,2021/04/19,77184.0,41,1,E-COMMERCE          ,101
1771,2021/04/19,77184.0,15372,1,E-COMMERCE          ,101
1772,2021/04/19,48811.0,3476,1,E-COMMERCE          ,101
1773,2021/04/19,77131.0,34506,1,E-COMMERCE          ,101
1774,2021/04/19,78708.0,3472,1,E-COMMERCE          ,101
1775,2021/04/19,36216.0,60,1,E-COMMERCE          ,101
1776,2021/04/19,48101.0,21473,1,E-COMMERCE          ,101
1777,2021/04/19,14635.0,3641,1,E-COMMERCE          ,101
1778,2021/04/19,78731.0,4230,1,E-COMMERCE          ,101
1779,2021/04/19,63523.0,22907,1,E-COMMERCE          ,101
1780,2021/04/19,23598.0,20791,1,E-COMMERCE          ,101
1781,2021/04/20,78748.0,9136,1,E-COMMERCE          ,101
1782,2021/04/20,75705.0,3472,1,E-COMMERCE          ,101
1783,2021/04/20,78752.0,3245,1,E-COMMERCE          ,101
1784,2021/04/20,79577.0,3968,1,E-COMMERCE          ,101
1784,2021/04/20,79577.0,22494,1,E-COMMERCE          ,101
1784,2021/04/20,79577.0,22497,1,E-COMMERCE          ,101
1785,2021/04/20,16320.0,13114,1,E-COMMERCE          ,101
1785,2021/04/20,16320.0,7889,1,E-COMMERCE          ,101
1786,2021/04/20,1243.0,3472,1,E-COMMERCE          ,101
1786,2021/04/20,1243.0,15372,1,E-COMMERCE          ,101
1787,2021/04/20,37319.0,36639,6,E-COMMERCE          ,101
